id,title,status,phase,targeted_dates,cloud_instances,link
499430,Microsoft Edge: Tab Groups – Auto-Save and Easy Revisit,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=499430
498494,Microsoft Teams: Share meeting recap to SharePoint,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498494
499425,Microsoft Copilot (Microsoft 365): Generating PPT grounded on a Copilot Page,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=499425
499421,Microsoft Viva: Enhancement to Copilot studio agents report ,In development,{'tagName': 'General Availability'},August CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=499421
498917,Microsoft Viva: Copilot in Pulse follow-ups for Glint surveys,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498917
498913,"Microsoft Viva: Copilot Dashboard - Copilot Chat in Word, Excel, PowerPoint Metrics",In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498913
499426,Microsoft Copilot (Microsoft 365): Copilot Dashboard: Copilot Chat (Web) in Teams & Outlook metrics ,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=499426
499154,Microsoft Intune: Intune Suite - Unattended Remote Help for Windows - Remote Login,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=499154
499156,Microsoft Intune: Intune Suite - Support approvals can now be requested by non-primary users of a device.,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=499156
499155,Microsoft Intune: Intune Suite - Endpoint Privilege Management Virtual Account Support,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=499155
499153,Microsoft Copilot (Microsoft 365): Enhanced Personalization via Communication Memory in Copilot ,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=499153
499152,Microsoft Copilot (Microsoft 365): Save an audio overview from Copilot Notebooks to OneDrive,Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=499152
499151,"Microsoft Copilot (Microsoft 365): Configurate format, style, and duration of Audio Overviews in Copilot Notebooks",In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=499151
499150,Microsoft Copilot (Microsoft 365): Audio Overview customization in Copilot Notebooks,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=499150
499149,Microsoft Copilot (Microsoft 365): Updated UI for Copilot Chat Navigation Pane in Outlook,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=499149
499148,Microsoft Copilot (Microsoft 365): Updated UI for the Copilot Chat Navigation Pane in Teams,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=499148
499024,SharePoint: eSignature - Free Text Field Support,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=499024
498919,Microsoft Copilot (Microsoft 365): [Copilot Extensibility] Delete Schema Properties via Copilot Connector APIs,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498919
498918,Microsoft Copilot (Microsoft 365): [Copilot Extensibility] Connector Metadata Enrichment for Custom Copilot Connectors,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498918
498912,Microsoft Copilot (Microsoft 365): [Copilot Extensibility] Simplified People Resolution for Custom Copilot Connectors,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498912
498911,Microsoft Copilot (Microsoft 365): [Copilot Extensibility] Schema Recommendations for Custom Connectors in M365 Admin Center,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498911
498910,Microsoft Copilot (Microsoft 365): [Copilot Extensibility] Full refresh of custom connectors datasource,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498910
498909,Microsoft Copilot (Microsoft 365): [Copilot Extensibility] Customize icons and display names for custom Copilot connectors,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498909
498641,Microsoft Edge: Add “Summarize” and “Explain” Copilot actions in PDF reader,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498641
498496,Microsoft Teams: Search for meetings,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498496
499077,Planner: Information Barrier support in Planner,In development,{'tagName': 'General Availability'},August CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=499077
499076,Microsoft Purview Compliance Portal: Information Protection- Scan existing files in SharePoint and OneDrive for business for sensitive information,In development,{'tagName': 'General Availability'},November CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=499076
499025,Microsoft Copilot (Microsoft 365): On-Canvas Copilot and Private Preview in Shared Pages,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=499025
498923,Microsoft Viva: Action Taking Analysis Report,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498923
498922,Microsoft Viva: Focus Area simplification and enhancements,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498922
498895,Microsoft Teams: Regional Settings Separation,Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498895
498921,Outlook: Customizable Oversharing dialog for DLP in New Outlook,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498921
498920,Outlook: Wait on Send for oversharing dialog in New Outlook ,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498920
498916,Microsoft Purview Compliance Portal: Information Protection - Admin unit scoping in Content Explorer and Data Explorer,In development,{'tagName': 'General Availability'},October CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498916
498915,Microsoft Purview Compliance Portal: Information Protection - Admin unit scoping in Content Explorer and Data Explorer,In development,{'tagName': 'General Availability'},October CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498915
498490,Microsoft Teams: Dedicated download option for tracking all registrations in Webinar,Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498490
497910,Microsoft Copilot (Microsoft 365): Filtering Conversation History,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497910
497544,Word: 3rd party citation add-in in reference tab,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497544
498897,Outlook: Global Address List Redesign,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498897
498578,Microsoft Teams: Emoji Reactions Workflows,In development,{'tagName': 'General Availability'},July CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498578
497838,Microsoft Purview compliance portal: Endpoint Data Loss Prevention - Ability to fetch the original file resulting in policy match as evidence (Microsoft Managed storage),In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497838
496362,"Microsoft Copilot (Microsoft 365): Generate a formula with Copilot from the grid upon ""=""",In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=496362
498896,Microsoft Intune: Application Control for Business,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498896
497941,Microsoft Copilot (Microsoft 365): Recent activity is part of Copilot's dynamic document snapshot in Word,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497941
497937,Microsoft Copilot (Microsoft 365): Auto-update document sections from new sources,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497937
497849,Microsoft Copilot (Microsoft 365): Press and hold Win + C or Copilot key to activate voice on the Microsoft 365 Copilot app,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497849
497141,Microsoft Edge: Improved Navigation to Extension Surfaces,In development,{'tagName': 'General Availability'},June CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497141
497419,SharePoint: eSignature - globally available,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497419
496595,Outlook: Save an Event as a Draft on Android,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=496595
498639,Microsoft Viva: Viva Pulse - New Pulse customization options,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498639
498229,Microsoft Clipchamp: Updated Clipchamp video start page,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498229
498547,SharePoint: Sections with Copilot,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498547
498546,Microsoft Viva: Copilot Enhancements for smarter authoring ,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498546
498355,Microsoft Teams: New VDI solution for Teams optimization in Amazon WorkSpaces,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498355
498320,Microsoft Copilot (Microsoft 365): Summarize email with Copilot chat in Outlook,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498320
498545,Microsoft Copilot (Microsoft 365): Unified Conversations (Chat History) List,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498545
498231,Outlook: External tag in profile cards,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498231
497998,Microsoft 365 app: Microsoft Places Support to GCCH and DoD,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497998
498493,Microsoft Viva: View and moderate private community content without being a member,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498493
498322,Microsoft Viva: Custom font and theme support for Viva Amplify,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498322
498226,Microsoft Teams: Deploy Teams frontline worker pilot in Teams Admin Center,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498226
495549,Microsoft 365 admin center: Usage reports - Copilot Chat - Usage intensity and new app coverage,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=495549
498356,Microsoft 365: SMTP onboarding to App Role Based Access Control,In development,{'tagName': 'General Availability'},October CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498356
498323,Microsoft Viva: Unread News Notifications in Connections,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498323
498319,Outlook: Immersive Search,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498319
498233,Microsoft Viva: News AI audio briefing in Connections Mobile,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498233
497914,Microsoft Copilot (Microsoft 365): Easier access to Researcher in Microsoft Word,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497914
497913,Microsoft Copilot (Microsoft 365): Easier access to Researcher in Microsoft Word,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497913
498232,SharePoint: Signed Adobe & Docusign documents saved to the originating folder,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498232
498230,Microsoft Purview compliance portal: [Data Loss Prevention] - [Admin units support for SharePoint Online],In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498230
498221,Microsoft 365 Admin Center: Setting to pin M365 Copilot app to Windows taskbar,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498221
498158,Microsoft Entra: Improved Backup and Restore Experience for the Authenticator App on iOS,In development,{'tagName': 'General Availability'},September CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498158
497546,Outlook: Account Manager,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497546
497132,SharePoint: Text Editor Copilot 'Refine' update ,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497132
498160,Microsoft Purview compliance portal: eDiscovery - Microsoft Purview eDiscovery - Guest access for export downloads,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=498160
497940,Microsoft Copilot (Microsoft 365): Recent activity is part of Copilot's dynamic document snapshot in Word,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497940
497936,Microsoft Copilot (Microsoft 365): Recent activity is part of Copilot's dynamic document snapshot in Word,In development,{'tagName': 'Current Channel'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497936
497915,Microsoft Copilot (Microsoft 365): Scope prompts to specific Channels in Teams in Copilot Chat,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497915
497848,"Microsoft Copilot (Microsoft 365): Say ""Hey Copilot"" to activate voice conversations with the Microsoft 365 Copilot app on Windows",In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497848
496986,Microsoft Teams: Edit and manage Teams Town Hall instances in Outlook,Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=496986
492268,Microsoft Copilot (Microsoft 365): Copilot Chat now supports more file types in search grounding.,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=492268
497944,Microsoft Purview Compliance Portal: Service health dashboard,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497944
497916,Microsoft Copilot (Microsoft 365): Microsoft 365 Copilot Chat for EDU customers ages 13 and older,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497916
497537,Microsoft Copilot (Microsoft 365): Reference an Excel file when creating a slide with Copilot for PowerPoint,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497537
497912,Microsoft Purview compliance portal: Optical character recognition (OCR) - Support for embedded images in files including Office files in SharePoint and OneDrive ,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497912
497999,Microsoft 365 admin center: Agents usage report,In development,{'tagName': 'General Availability'},August CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497999
497909,Microsoft CoPilot (Microsoft 365): List email attachments in M365 Copilot,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497909
497836,Outlook: Play a Sound Rule,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497836
497834,Outlook: Quick steps in the pop-out ribbon,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497834
497671,Outlook: Copilot Proactive Drafts,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497671
497299,Microsoft 365: New Trust Center settings to block file opens using insecure protocols,In development,{'tagName': 'General Availability'},July CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497299
429645,Microsoft Copilot (Microsoft 365): Teams Channels in Context IQ,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=429645
422308,Microsoft Copilot (Microsoft 365): Lists in Context IQ,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=422308
497833,Microsoft Copilot (Microsoft 365): Researcher is in Microsoft Word,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497833
497670,Outlook: Enterprise and Web Grounding for Draft with Copilot,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497670
496590,Microsoft Teams: SQL-like commands in the search bar,Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=496590
490212,Microsoft Copilot (Microsoft 365): Improved Python-powered answers in Copilot in Excel,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490212
497541,Microsoft Copilot (Microsoft 365): Reference an PDF file when creating a slide with Copilot for PowerPoint,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497541
497540,Microsoft Copilot (Microsoft 365): Reference a PDF file when creating a slide with Copilot for PowerPoint,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497540
497539,Microsoft Copilot (Microsoft 365): Reference an Excel file when creating a slide with Copilot for PowerPoint,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497539
497538,Microsoft Copilot (Microsoft 365): Reference an Excel file when creating a slide with Copilot for PowerPoint,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497538
497536,Microsoft Copilot (Microsoft 365): Reference a PDF file when creating a slide with Copilot for PowerPoint,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497536
497297,Microsoft Copilot (Microsoft 365): Document snapshot in Word personalizes output,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497297
496148,Microsoft Teams: Preview of multiple camera view in Teams Rooms on Windows,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=496148
495828,Microsoft Copilot (Microsoft 365): Content suggestions in Word,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=495828
497637,Minecraft Education: Update v1.21.9,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497637
495262,"Windows 365: Frontline in Shared mode availability for Germany West Central, Korea Central, Korea South",In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=495262
493324,Microsoft Viva: Viva Glint - Delete survey cycles,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=493324
497638,Microsoft Purview compliance portal: Import Non-M365 data into review set for modern eDiscovery,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497638
497548,Microsoft Defender for Office 365: Overview dashboard,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497548
497545,Microsoft 365 admin center: Usage reports - Microsoft 365 Copilot search,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497545
497417,Microsoft 365 admin center: M365 Copilot Billing and usage - Budget limits,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497417
496367,Microsoft Copilot (Microsoft 365): Copilot uses enterprise assets hosted on SharePoint OAL or Templafy when creating a slide,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=496367
496366,Microsoft Copilot (Microsoft 365): Copilot uses enterprise assets hosted on SharePoint OAL or Templafy when creating a slide,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=496366
496365,Microsoft Copilot (Microsoft 365): Copilot uses enterprise assets hosted on SharePoint OAL or Templafy when creating a slide,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=496365
496139,Microsoft 365 Admin Center: Prepurchase Capacity Packs for Microsoft 365 Copilot Chat,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=496139
497418,Outlook: Expand and collapse folders when moving emails,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497418
497139,Microsoft Teams: Theme accent colors,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=497139
